compound_id,target_CHRM1_standard_value,target_CHRM2_standard_value,target_CHRM3_standard_value,target_CHRM4_standard_value,target_CHRM5_standard_value,target_DRD2_standard_value,target_HRH1_standard_value,target_HTR2A_standard_value,target_KCNH2_standard_value,target_OPRM1_standard_value,base_rdkit_smiles
O=S(=O)(NCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cccc2ccccc12,,,,,,8.040639535892968,,9.153267319995248,,,O=S(=O)(NCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cccc2ccccc12
CO[C@@H]1CC[C@@H](CC(=O)N[C@H]2CC[C@H](CCN3CCN(c4cccc5c4OCO5)CC3)CC2)C1,,,,,,6.74,,7.57,,,CO[C@@H]1CC[C@@H](CC(=O)N[C@H]2CC[C@H](CCN3CCN(c4cccc5c4OCO5)CC3)CC2)C1
O=C(NCCCCN1CCN(c2cccc3[nH]c(=O)[nH]c23)CC1)c1ccc2ccccc2c1,,,,,,6.88,,,,,O=C(NCCCCN1CCN(c2cccc3[nH]c(=O)[nH]c23)CC1)c1ccc2ccccc2c1
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccccc3NC3CCCCC3)c3ccccc32)CC1,,,,,,5.419388025314118,,,,,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccccc3NC3CCCCC3)c3ccccc32)CC1
COc1c(C(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc2ccccc12,,,,,,6.08030730254131,,,,,COc1c(C(=O)NCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc2ccccc12
CCCN[C@H]1COc2cccc(C(N)=O)c2C1,,,,,,6.0,,,,,CCCN[C@H]1COc2cccc(C(N)=O)c2C1
c1ccc2c(N3CCN(CCc4ccc5[nH]nnc5c4)CC3)cccc2c1,,,,,,7.62,,7.98,,,c1ccc2c(N3CCN(CCc4ccc5[nH]nnc5c4)CC3)cccc2c1
Cn1c(SCCCN2CC[C@]3(C[C@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccnnc1,,,,,,5.59,,,,,Cn1c(SCCCN2CC[C@]3(C[C@H]3c3ccc(C(F)(F)F)cc3)C2)nnc1-c1ccnnc1
O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1)C1CCOCC1,,,,,,6.66,,8.11,,,O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1)C1CCOCC1
O=C(N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1)C1CCOCC1,,,,,,7.43,,8.61,,,O=C(N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1)C1CCOCC1
Cc1ccc2c(OCCN3CCC(Cc4cccc(N=S(C)(=O)O)c4)CC3)cccc2n1,,,,,,7.2,,5.6,,,Cc1ccc2c(OCCN3CCC(Cc4cccc(N=S(C)(=O)O)c4)CC3)cccc2n1
Fc1cccc(CCN2CCCC2)c1,,,,,,5.0,,,,,Fc1cccc(CCN2CCCC2)c1
O=C1CCc2ccc(OCCCCN3CCN(c4ccccc4OCCF)CC3)cc2N1,,,,,,9.588342217343062,,,,,O=C1CCc2ccc(OCCCCN3CCN(c4ccccc4OCCF)CC3)cc2N1
C#Cc1ccc(C(=O)NCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1,,,,,,7.266651611981193,,,,,C#Cc1ccc(C(=O)NCCN2CCN(c3cccc(Cl)c3Cl)CC2)cc1
O=S(=O)(c1ccccc1)c1ccc(/C=C/c2ccc(F)cc2F)nc1,,,,,,5.698970004336019,,9.068500516252143,5.048585830186892,,O=S(=O)(c1ccccc1)c1ccc(/C=C/c2ccc(F)cc2F)nc1
COc1ccccc1N1CCN(CCCCCOc2ccc3ccccc3c2)CC1,,,,,,7.47,,,,,COc1ccccc1N1CCN(CCCCCOc2ccc3ccccc3c2)CC1
COc1ccccc1N1CCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1,,,,,,9.614292915093444,,,,,COc1ccccc1N1CCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1
CCCN(CCN1CCN(c2ccc(-c3ccncc3)cc2)CC1)[C@H]1CCc2nc(N)sc2C1,,,,,,6.5695454119470025,,,,,CCCN(CCN1CCN(c2ccc(-c3ccncc3)cc2)CC1)[C@H]1CCc2nc(N)sc2C1
c1ccc(CN2CCC(n3cc(-c4ccccc4)nn3)CC2)cc1,,,,,,6.339080722772808,,,,,c1ccc(CN2CCC(n3cc(-c4ccccc4)nn3)CC2)cc1
COc1ccccc1N1CCN(CCCCNC(=O)/C=C/c2ccc(Oc3ccccc3)cc2)CC1,,,,,,7.188584134756027,,,,,COc1ccccc1N1CCN(CCCCNC(=O)/C=C/c2ccc(Oc3ccccc3)cc2)CC1
CN1C(=O)c2ccccc2[S@+]([O-])c2ccc(C(=O)NCc3ccc(Cl)cc3)cc21,,,,,,6.045,,,,,CN1C(=O)c2ccccc2[S@+]([O-])c2ccc(C(=O)NCc3ccc(Cl)cc3)cc21
COCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,,,,,,5.81,,7.96,,,COCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1
COc1cc(F)ccc1/C=C/c1ccc(S(=O)(=O)c2ccccc2F)cn1,,,,,,5.698970004336019,,7.189028881119048,5.852580654773918,,COc1cc(F)ccc1/C=C/c1ccc(S(=O)(=O)c2ccccc2F)cn1
O=C(NCCCCN1CCN(c2ccccc2Cl)CC1)c1ccc2ccccc2c1,,,,,,6.480855330710151,,,,,O=C(NCCCCN1CCN(c2ccccc2Cl)CC1)c1ccc2ccccc2c1
OC1(c2ccc(Cl)cc2)CCN(Cc2coc3ccccc23)CC1,,,,,,7.679260235088693,,,,,OC1(c2ccc(Cl)cc2)CCN(Cc2coc3ccccc23)CC1
CN1CCC(C2=Cc3ccccc3Oc3ccccc32)CC1,,,,,,7.088728715872094,,,,,CN1CCC(C2=Cc3ccccc3Oc3ccccc32)CC1
C[C@H](NC(=O)CCCCCN1CCN(c2ccccc2-c2ccccc2)CC1)c1ccccc1,,,,,,7.28,,,,,C[C@H](NC(=O)CCCCCN1CCN(c2ccccc2-c2ccccc2)CC1)c1ccccc1
Cc1c(-c2ccc(F)cc2)nc(O)n1C1CCN(Cc2ccccc2)CC1,,,,,,6.54,,,,,Cc1c(-c2ccc(F)cc2)nc(O)n1C1CCN(Cc2ccccc2)CC1
c1ccc2c(c1)CN(CCCCc1nc3ccccc3s1)C2,,,,,,6.002908268467484,,5.0,,,c1ccc2c(c1)CN(CCCCc1nc3ccccc3s1)C2
Nc1cccc(-c2ccc(C(=O)NC3CCN(Cc4ccccc4)C3)cc2)c1,,,,,,5.300686665221327,,,,,Nc1cccc(-c2ccc(C(=O)NC3CCN(Cc4ccccc4)C3)cc2)c1
COC(CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1)OC,,,,,,7.31,,8.23,,,COC(CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1)OC
CN(CCc1ccccc1)CC[C@H]1CC[C@H](Nc2ncccn2)CC1,,,,,,7.41,,,,,CN(CCc1ccccc1)CC[C@H]1CC[C@H](Nc2ncccn2)CC1
Cc1ccc(N2CCN(C[C@H]3C[C@H]3c3ccccc3)CC2)c(C)c1,,,,,,6.029729463042494,,,,,Cc1ccc(N2CCN(C[C@H]3C[C@H]3c3ccccc3)CC2)c(C)c1
C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](NC[C@H](Cc2ccc(O)cc2)NC(=O)CS(=O)(=O)C[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)CCCCNC(=O)[C@H](Cc2ccc(F)cc2)NC1=O,,,,,,6.0,,,,,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](NC[C@H](Cc2ccc(O)cc2)NC(=O)CS(=O)(=O)C[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)CCCCNC(=O)[C@H](Cc2ccc(F)cc2)NC1=O
CN1CCc2cc(-c3ccc4ccccc4c3)c(O)cc2C(c2ccccc2)C1,,,,,,6.0,,,,,CN1CCc2cc(-c3ccc4ccccc4c3)c(O)cc2C(c2ccccc2)C1
N[C@@H]1CCN(c2ccc3n[nH]c(S(=O)(=O)c4cccc5ccccc45)c3c2)C1,,,,,,5.536107011014093,,,,,N[C@@H]1CCN(c2ccc3n[nH]c(S(=O)(=O)c4cccc5ccccc45)c3c2)C1
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cccc(OC(F)(F)F)c3)C2)n1C,,,,,,7.400198061761519,,,6.2,,Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3cccc(OC(F)(F)F)c3)C2)n1C
O=C(CC1(O)CCC1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,,,,,,6.58,,7.57,,,O=C(CC1(O)CCC1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1
COCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4occc34)CC2)CC1,,,,,,5.94,,8.36,,,COCC(=O)N[C@H]1CC[C@H](CCN2CCN(c3nccc4occc34)CC2)CC1
O=C(/C=C(\O)c1ccc(Cl)cc1)C1CCN(Cc2ccccc2)CC1,,,,,,6.920409376976187,,,,,O=C(/C=C(\O)c1ccc(Cl)cc1)C1CCN(Cc2ccccc2)CC1
COC[C@@H]1CCCN1N1CCN(c2cccc(Cl)c2)C1=O,,,,,,7.100011812483536,,,5.3,,COC[C@@H]1CCCN1N1CCN(c2cccc(Cl)c2)C1=O
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccc(Br)cc3)c3ccccc32)CC1,,,,,,5.621553186888558,,,,,CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3ccc(Br)cc3)c3ccccc32)CC1
CCOC(=O)NC1CCC(CCN2CCc3ccccc3C2)CC1,,,,,,5.57,,,,,CCOC(=O)NC1CCC(CCN2CCc3ccccc3C2)CC1
COc1ccccc1N1CCN(CCCNS(=O)(=O)c2ccc3ccccc3c2)CC1,,,,,,6.87980868959805,,7.0705800000000005,,,COc1ccccc1N1CCN(CCCNS(=O)(=O)c2ccc3ccccc3c2)CC1
CCCCCc1cc2c(s1)C[C@H]1c3cc(O)c(OC)cc3CCN1C2,,,,,,7.330341559716944,,,,,CCCCCc1cc2c(s1)C[C@H]1c3cc(O)c(OC)cc3CCN1C2
O=C(Cc1ccc2c(c1)OCO2)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,,,,,,7.03,,7.94,,,O=C(Cc1ccc2c(c1)OCO2)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1
CCCN(CCC)[C@@H]1CCc2ccc(OC)cc2C1,,,,,,5.23015832660965,,,,,CCCN(CCC)[C@@H]1CCc2ccc(OC)cc2C1
Cn1c(SCCCN2CC3CCN(c4ccc(F)cc4)C3C2)nnc1-c1cc[nH]c(=O)c1,,,,,,6.2,,,,,Cn1c(SCCCN2CC3CCN(c4ccc(F)cc4)C3C2)nnc1-c1cc[nH]c(=O)c1
O=c1ccc2cnc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2[nH]1,,,,,,8.699485002168009,,8.538801001050523,,,O=c1ccc2cnc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2[nH]1
CC(=O)c1ccc(-c2nnc(SCCCN3CCOC(c4ccc(C(F)(F)F)cc4)C3)n2C)cc1,,,,,,4.7,,,,,CC(=O)c1ccc(-c2nnc(SCCCN3CCOC(c4ccc(C(F)(F)F)cc4)C3)n2C)cc1
N#Cc1cc(N2CCN(CC[C@H]3CC[C@H](NS(N)(=O)=O)CC3)CC2)cc(C(F)(F)F)c1,,,,,,7.43,,,,,N#Cc1cc(N2CCN(CC[C@H]3CC[C@H](NS(N)(=O)=O)CC3)CC2)cc(C(F)(F)F)c1
CCCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,,,,,,6.56,,7.45,,,CCCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1
Clc1ccc(N2CCN(Cc3cn4nc(Cl)ccc4n3)CC2)cc1,,,,,,5.032834150261444,,,,,Clc1ccc(N2CCN(Cc3cn4nc(Cl)ccc4n3)CC2)cc1
O=C(CCCCCN1CCN(c2ccccn2)CC1)NC1CCCc2ccccc21,,,,,,6.0,,,,,O=C(CCCCCN1CCN(c2ccccn2)CC1)NC1CCCc2ccccc21
COc1c(O)ccc2c1CN1CCc3cc4c(cc3[C@@H]1C2)OCCO4,,,,,,5.43,,6.440061124987963,,,COc1c(O)ccc2c1CN1CCc3cc4c(cc3[C@@H]1C2)OCCO4
c1cncc(CN2C3CCC2CC3)c1,,,,,,5.0,,,,,c1cncc(CN2C3CCC2CC3)c1
COCC1[C@@H]2CC[C@H]1CN(CCN1CCN(c3cccc(Cl)c3)C1=O)C2,,,,,,6.499998977316103,,,6.0,,COCC1[C@@H]2CC[C@H]1CN(CCN1CCN(c3cccc(Cl)c3)C1=O)C2
CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCn2nccc2C1,,,,,,7.015739669295307,,,,,CCCN(CCCCNC(=O)c1ccc(-c2ccccc2)cc1)C1CCn2nccc2C1
FC(F)CCOc1ccc(CN2CCN(Cc3cc4ccccc4o3)CC2)cc1,,,,,,5.0,,,,,FC(F)CCOc1ccc(CN2CCN(Cc3cc4ccccc4o3)CC2)cc1
COc1ccc(C23CC2CN(CCCSc2nnc(-c4cccc5nc(C)ccc45)n2C)C3)cc1,,,,,,6.192285388378941,,,6.2,,COc1ccc(C23CC2CN(CCCSc2nnc(-c4cccc5nc(C)ccc45)n2C)C3)cc1
O=C(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1ccco1,,,,,,8.54,,9.64,,,O=C(N[C@H]1CC[C@H](CCN2CCN(c3nsc4ccccc34)CC2)CC1)c1ccco1
N#Cc1ccccc1S(=O)(=O)N1CCC(CCc2ccc(F)cc2F)CC1,,,,,,6.0,,8.09100832704045,5.045757490560675,,N#Cc1ccccc1S(=O)(=O)N1CCC(CCc2ccc(F)cc2F)CC1
O=C1Cc2c(cccc2OCCNCc2ccccc2)N1,,,,,,8.370805534974844,,,,,O=C1Cc2c(cccc2OCCNCc2ccccc2)N1
COc1ccc(CNCCN2CCN(Cc3cc4ccccc4[nH]3)CC2)cc1,,,,,,5.398970004336019,,,,,COc1ccc(CNCCN2CCN(Cc3cc4ccccc4[nH]3)CC2)cc1
OC1(c2ccc(Cl)cc2)C[C@@H]2CC[C@H](C1)N2Cc1coc2ccc3ccccc3c12,,,,,,7.93181,,,,,OC1(c2ccc(Cl)cc2)C[C@@H]2CC[C@H](C1)N2Cc1coc2ccc3ccccc3c12
Cc1cccc(-c2cc3c(cc2O)C(c2ccccc2)CN(C)CC3)c1,,,,,,6.0,,6.7889061977980205,,,Cc1cccc(-c2cc3c(cc2O)C(c2ccccc2)CN(C)CC3)c1
CN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(-c4ccncc4)cc23)CC1,,,,,,7.569545411947002,,,,,CN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(-c4ccncc4)cc23)CC1
O=C1CC(c2ccccc2)c2cccc(CCN3CCN(c4nsc5ccccc45)CC3)c2N1,,,,,,7.822606246981442,,9.7431524982989,,,O=C1CC(c2ccccc2)c2cccc(CCN3CCN(c4nsc5ccccc45)CC3)c2N1
c1ccc(-c2ccc(CN3CCN4c5cccc6[nH]cc(c56)CC4C3)cc2)cc1,,,,,,6.897309852868973,,,,,c1ccc(-c2ccc(CN3CCN4c5cccc6[nH]cc(c56)CC4C3)cc2)cc1
Cn1c(SCCCN2CC3CCN(c4ccccc4C(F)(F)F)C3C2)nnc1-c1ccncc1,,,,,,6.6,,,,,Cn1c(SCCCN2CC3CCN(c4ccccc4C(F)(F)F)C3C2)nnc1-c1ccncc1
CC(C)(C)NC(=O)NC1CCC(CCN2CCc3ccccc3C2)CC1,,,,,,6.61,,,,,CC(C)(C)NC(=O)NC1CCC(CCN2CCc3ccccc3C2)CC1
OC1(c2ccc(Br)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,,,,,,8.319586254208138,,,,,OC1(c2ccc(Br)cc2)CCN(Cc2c[nH]c3ccccc23)CC1
O=S(=O)(c1cccc(F)c1)N1CCC(CCc2ccc(F)cc2F)CC1,,,,,,6.0,,7.852580654773918,5.045757490560675,,O=S(=O)(c1cccc(F)c1)N1CCC(CCc2ccc(F)cc2F)CC1
COc1ccc2[nH]cc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)c2c1,,,,,,7.901544993495972,,,,,COc1ccc2[nH]cc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)c2c1
COc1cc2c(cc1OC)CN(CCNC(=O)c1cc(C)ccc1OC)CC2,,,,,,5.545051713330497,,,,,COc1cc2c(cc1OC)CN(CCNC(=O)c1cc(C)ccc1OC)CC2
O=C(N[C@H]1CCN(Cc2ccc(F)cc2)C1)c1ccc(-c2cccs2)cc1,,,,,,5.8226062469814375,,7.852580654773918,,,O=C(N[C@H]1CCN(Cc2ccc(F)cc2)C1)c1ccc(-c2cccs2)cc1
CCN(C)C1CCc2ccc(O)cc2C1,,,,,,8.60206,,,,,CCN(C)C1CCc2ccc(O)cc2C1
CC1(c2cccc(O)c2)C(=O)Nc2cc(Cl)cc(Cl)c2C1=O,,,,,,5.0,,5.0,,,CC1(c2cccc(O)c2)C(=O)Nc2cc(Cl)cc(Cl)c2C1=O
Fc1ccc([C@H]2C[C@@H]2CN2CCN(c3ccccc3Cl)CC2)cc1,,,,,,7.89,,,,,Fc1ccc([C@H]2C[C@@H]2CN2CCN(c3ccccc3Cl)CC2)cc1
COc1cccc(CCc2ccccc2OCCN2CCN(c3ncccn3)CC2)c1,,,,,,3.1592186262721795,,,,,COc1cccc(CCc2ccccc2OCCN2CCN(c3ncccn3)CC2)c1
Cc1cc(=O)oc2c(Cl)c(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc12,,,,,,7.580039999999999,,7.41,5.8,,Cc1cc(=O)oc2c(Cl)c(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc12
Cn1c(SCCCN2CC3CCN(c4ccc(OC(F)(F)F)cc4)C3C2)nnc1-c1cnccn1,,,,,,6.5,,,,,Cn1c(SCCCN2CC3CCN(c4ccc(OC(F)(F)F)cc4)C3C2)nnc1-c1cnccn1
CCCN(C(C)C)[C@@H]1COc2cccc(C(=O)NC(C)C)c2C1,,,,,,4.301029995663981,,,,,CCCN(C(C)C)[C@@H]1COc2cccc(C(=O)NC(C)C)c2C1
COc1ccccc1N1CCN(CCCNC(=O)c2ccc(I)cc2)CC1,,,,,,6.930604712751279,,,,,COc1ccccc1N1CCN(CCCNC(=O)c2ccc(I)cc2)CC1
CC(=O)Nc1cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc1C,,,,,,7.14,,,,,CC(=O)Nc1cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)ccc1C
CCN(CC)[C@@H]1[C@@H]2[C@@H](CN(Cc3ccccc3)[C@H]2c2ccc(Br)cc2)[C@H]1CO,,,,,,5.699656668112006,,,,,CCN(CC)[C@@H]1[C@@H]2[C@@H](CN(Cc3ccccc3)[C@H]2c2ccc(Br)cc2)[C@H]1CO
Nc1ccccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCO3,,,,,,7.639424054660803,,8.798626672448027,,,Nc1ccccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCO3
Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(-c3ccsc3)[nH]c2c1,,,,,,5.798626672448026,,9.959303657420886,5.8226062469814375,,Fc1ccc2c([C@@H]3CNCC[C@H]3F)c(-c3ccsc3)[nH]c2c1
C[C@H]1[C@H]2[C@@H](CN1Cc1ccccc1)[C@@H](CO)[C@@H]2N1CCCC1,,,,,,4.773134505517649,,,,,C[C@H]1[C@H]2[C@@H](CN1Cc1ccccc1)[C@@H](CO)[C@@H]2N1CCCC1
Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3cc(Cl)cc(Cl)c3)C2)n1C,,,,,,7.21,,,,,Cc1ncoc1-c1nnc(SCCCN2CC[C@]3(C[C@@H]3c3cc(Cl)cc(Cl)c3)C2)n1C
CCOc1ccccc1C(=O)NC1CCN(CCOc2cccc(F)c2)CC1,,,,,,7.119728802573067,,,,,CCOc1ccccc1C(=O)NC1CCN(CCOc2cccc(F)c2)CC1
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(OCCOCCOCCF)cc2)CC1,,,,,,7.282665552121734,,,,,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(OCCOCCOCCF)cc2)CC1
Oc1nc2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,,,,,,7.93,,,8.52,6.43,Oc1nc2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
COc1cccc(C(=O)NCCCCCN2CCN(c3ccccc3OC)CC2)c1,,,,,,6.598959826274728,,,,,COc1cccc(C(=O)NCCCCCN2CCN(c3ccccc3OC)CC2)c1
CC(C)(C)c1nc(N2CCN(CCCCNC(=O)c3sc4ncccc4c3N)CC2)cc(C(F)(F)F)n1,,,,,,6.318927461813084,,,,,CC(C)(C)c1nc(N2CCN(CCCCNC(=O)c3sc4ncccc4c3N)CC2)cc(C(F)(F)F)n1
O=C1CCc2ccc(OCCCCN3CCN(c4ccc(O)c5ncccc45)CC3)cc2N1,,,,,,8.645,,7.41,,,O=C1CCc2ccc(OCCCCN3CCN(c4ccc(O)c5ncccc45)CC3)cc2N1
CCCCN1CCC[C@@H](c2cccc(C#N)c2)C1,,,,,,6.663540266151471,,,,,CCCCN1CCC[C@@H](c2cccc(C#N)c2)C1
C#CC1=CC[C@H](N(CCC)CCCCNC(=O)c2cc3ccccc3s2)CC1,,,,,,8.05610826532977,,,,,C#CC1=CC[C@H](N(CCC)CCCCNC(=O)c2cc3ccccc3s2)CC1
Cn1c(SCCCN2CCC3(CC2)CCN(c2ccc(F)cc2)CC3)nnc1-c1ccccc1,,,,,,5.01,,,,,Cn1c(SCCCN2CCC3(CC2)CCN(c2ccc(F)cc2)CC3)nnc1-c1ccccc1
Cc1nnc(-c2ccc(-c3ccc(C(=O)NCCCCN4CCc5ccc(OS(=O)(=O)C(F)(F)F)cc5C4)cc3)cc2)o1,,,,,,7.0,,,,,Cc1nnc(-c2ccc(-c3ccc(C(=O)NCCCCN4CCc5ccc(OS(=O)(=O)C(F)(F)F)cc5C4)cc3)cc2)o1
Clc1ccccc1N1CCN(C[C@H]2C[C@@H]2c2ccccc2)CC1,,,,,,8.3,,,,,Clc1ccccc1N1CCN(C[C@H]2C[C@@H]2c2ccccc2)CC1
CC1(c2ccc3ccccc3c2)NC(=O)N(CC(O)CN2CCN(c3ccccc3C#N)CC2)C1=O,,,,,,6.58,,,,,CC1(c2ccc3ccccc3c2)NC(=O)N(CC(O)CN2CCN(c3ccccc3C#N)CC2)C1=O
Oc1cc2c(cc1O)[C@@H]1c3ccccc3CN[C@H]1CO2,,,,,,5.169163695764588,,,,,Oc1cc2c(cc1O)[C@@H]1c3ccccc3CN[C@H]1CO2
c1cc2c(c(N3CCNCC3)c1)OCCO2,,,,,,5.958607314841776,,,,,c1cc2c(c(N3CCNCC3)c1)OCCO2
COc1cccc2c1CC1(CCCN1CCCCN1C(=O)CC3(CCCC3)CC1=O)CO2,,,,,,5.96,,,,,COc1cccc2c1CC1(CCCN1CCCCN1C(=O)CC3(CCCC3)CC1=O)CO2
CC(=O)c1ccc2c(c1O)-c1cccc3c1[C@@H](C2)N(C)CC3,,,,,,5.559696972644928,,,,,CC(=O)c1ccc2c(c1O)-c1cccc3c1[C@@H](C2)N(C)CC3
O=c1[nH]c2cccc(N3CCN(Cc4cccc(-c5ccccc5)c4)CC3)c2o1,,,,,,9.173812862734753,,,,,O=c1[nH]c2cccc(N3CCN(Cc4cccc(-c5ccccc5)c4)CC3)c2o1
Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1O,,,,,,5.469507027652582,,,,,Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1O
O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCOc4ccccc4)CC3)cccc21,,,,,,6.538801001050523,,,,,O=S(=O)(c1ccccc1)n1ccc2c(N3CCN(CCCOc4ccccc4)CC3)cccc21
C#CC1=CC[C@@H](N(CCC)CCCCNC(=O)c2ccc(OCCCc3cn(CCCC)nn3)c(OC)c2)CO1,,,,,,8.66837050486128,,5.098455006504029,,,C#CC1=CC[C@@H](N(CCC)CCCCNC(=O)c2ccc(OCCCc3cn(CCCC)nn3)c(OC)c2)CO1
O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccn4)c3)c2s1,,,,,,5.8,,,,,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccn4)c3)c2s1
c1ccc(-c2ncc(CN3CCN(c4cnccn4)CC3)[nH]2)cc1,,,,,,5.3840499483435975,,,,,c1ccc(-c2ncc(CN3CCN(c4cnccn4)CC3)[nH]2)cc1
CN1CCc2cc(Cl)c(O)cc2[C@H]2c3cccc(C=O)c3CC[C@@H]21,,,,,,5.860987515070162,,,,,CN1CCc2cc(Cl)c(O)cc2[C@H]2c3cccc(C=O)c3CC[C@@H]21
c1ccc(N2CCN(CCCN=C3COc4ccccc4N3)CC2)nc1,,,,,,5.3979400086720375,,,,,c1ccc(N2CCN(CCCN=C3COc4ccccc4N3)CC2)nc1
COc1ccccc1N1CCN(CCCOc2ccc3c(C)cc(=O)oc3c2)CC1,,,,,,7.929987377797414,,6.7600000690377104,,,COc1ccccc1N1CCN(CCCOc2ccc3c(C)cc(=O)oc3c2)CC1
C[C@@]12CC(c3ccccc3)C[C@@H](C1)N(CCN1CCN(c3cccc(Cl)c3)C1=O)C2,,,,,,7.799990244482077,,,7.2,,C[C@@]12CC(c3ccccc3)C[C@@H](C1)N(CCN1CCN(c3cccc(Cl)c3)C1=O)C2
COCOc1ccc(CNC(=O)CCCCCN2CCN(c3ccccc3-c3ccc(OC)cc3)CC2)cc1,,,,,,6.49,,,,,COCOc1ccc(CNC(=O)CCCCCN2CCN(c3ccccc3-c3ccc(OC)cc3)CC2)cc1
Cc1ccc2c3c(c(=O)oc2c1)CN(Cc1ccccc1)CC3,,,,,,6.110629519658554,,,,,Cc1ccc2c3c(c(=O)oc2c1)CN(Cc1ccccc1)CC3
CCS(=O)(=O)c1ccc(OC)c(-c2ccc(CN3CCCCC[C@@H]3c3ccccc3)[nH]2)c1,,,,,,7.5999901824674225,,,,,CCS(=O)(=O)c1ccc(OC)c(-c2ccc(CN3CCCCC[C@@H]3c3ccccc3)[nH]2)c1
