compound_id,target_DRD2_standard_value,target_CHRM2_standard_value,target_HTR2A_standard_value,target_OPRM1_standard_value
O=C(N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(F)ccc34)CC2)CC1)C1(O)CC1,,,8.84,
O=S(=O)(N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(F)ccc34)CC2)CC1)c1cccnc1,,,8.61,
CC1CC2(C)CC(=O)C1c1c2c(O)n(CCCCN2CCN(c3ccccc3)CC2)c1O,,,6.74,
O=S(=O)(Nc1ccccc1-c1nccc2ccccc12)c1ccc(Cl)cc1,,,4.740801097952246,
CCNCCc1c[nH]c2ccc(OC)cc12,,,8.14,
O=S(=O)(N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(F)ccc34)CC2)CC1)c1ccc(Cl)cc1,,,8.29,
COc1cc(CCN2CCCCC2)c(OC)cc1Br,,,6.55677604064127,
CC(=O)OC12C=C(C)C(c3c1c(O)n(OCCCN1CCN(c4cccc(Cl)c4)CC1)c3O)C(C)C2,,,6.42,
COCCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(Cl)c(F)cc34)CC2)CC1,,,7.36,
Cc1ccc(S(=O)(=O)N/N=C2\CCCc3c2[nH]c2ccc(Cl)cc32)cc1,,,4.487726123669856,
OC(c1ccc(F)cc1)C1CCN(CCc2cccc(I)c2)CC1,,,7.880909568114745,
Cc1ccccc1C1=NCCNC(=NC(C)(C)C)C1,,,6.95078,
OCCN1CCN(c2nc(Nc3ccccc3F)c3ccccc3n2)CC1,,,7.1809530654266815,
N#CCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(Cl)ccc34)CC2)CC1,,,7.81,
CC1CC2(C)CC(=O)C1C1C(=O)N(CCCCN3CCN(Cc4ccccc4)CC3)C(=O)C12,,,5.679859378885009,
NCC1c2ccccc2Cc2cc(CCCc3ccccc3)ccc21,,,8.491616673893365,
COc1ccc2[nH]cc(CCNCCCc3ccccc3)c2c1,,,7.766838332610662,
COc1ccccc1N1CCN(CCCN2CCCn3c2nc2c3c(=O)n(C)c(=O)n2C)CC1,,,6.311999168358472,
O=C(N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(F)ccc34)CC2)CC1)c1ccc(N2CCOCC2)c(F)c1,,,7.76,
CCNCCc1cc(OC)c(Br)cc1OC,,,7.093237678132359,
CC(=O)c1c(OCCCCN2CCN(c3ccccc3Cl)CC2)ccc2c(C)cc(=O)oc12,,,7.7,
CC(C)c1ccc(Nc2nc(N3CCNCC3)nc3ccccc23)cc1,,,7.377652734363957,
CC(=O)c1c(C)cc2oc(=O)cc(C)c2c1OCCCCN1CCN(c2ccc(Cl)cc2)CC1,,,8.77,
N#CCCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(Cl)ccc34)CC2)CC1,,,7.62,
CC1CC2(C)CC(=O)C1c1c2c(O)n(OCCCN2CCN(c3ccccc3)CC2)c1O,,,6.52,
Cc1ccn(CC(=O)N[C@H]2CC[C@H](CCN3CCC(c4noc5cc(F)ccc45)CC3)CC2)n1,,,8.55,
CC(=O)c1c(C)cc2oc(=O)cc(C)c2c1OCCCCN1CCOCC1,,,5.35,
OCCN1CCN(c2nc(Nc3ccc(I)cc3)c3ccccc3n2)CC1,,,6.418389274030231,
CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(F)ccc34)CC2)CC1,,,8.65,
COc1ccccc1N1CCN(CCCON2C(=O)C3C4C(C)=CC(OC(C)=O)(CC4C)C3C2=O)CC1,,,6.169213699847457,
CNc1nc(N2CCN(C)CC2)nc2c1CCNCC2,,,5.92082,
Cn1c(=O)c2c(nc3n2CCCN3CCCN2CCN(c3ncccn3)CC2)n(C)c1=O,,,5.089666717134347,
NCCCN1c2ccccc2CCc2ccccc21,,,6.400403164412293,
COc1cc(Br)c(OC)c2c1C(CN)C2,,,9.138892379959849,
CC(C)(C)N=C1CC(c2ccc(C#N)cc2)=NCCN1,,,5.55284,
Nc1c(S(=O)(=O)c2ccccc2)sc2nc(-c3ccccc3)cc(-c3ccccc3)c12,,,5.16759897297565,
CC1CC2(C)CC(=O)C1C1C(=O)N(OCCCN3CCN(c4ccccc4)CC3)C(=O)C12,,,6.520717950580798,
CSc1ccccc1N1CCN(CCCCCC(=O)N2Cc3ccccc3C[C@H]2C(N)=O)CC1,,,5.698401971289758,
CCC(C)n1nc(C(=O)NCC2CCN(CCc3ccccc3)CC2)c2ccccc21,,,7.6,
c1ccc2c(c1)Cc1ccccc1C21CCCNC1,,,7.0014549351341495,
O=S(=O)(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2ncccc2c1,,,7.189028881119048,
COc1ccccc1N1CCN(CCCN2C(=O)CCCn3c2nc2c3c(=O)n(C)c(=O)n2C)CC1,,,5.300000067481807,
Clc1ccc2c(c1)N=C(N1CCNCC1)c1cccnc1O2,,,6.881819568114746,
COc1ccccc1N1CCN(CCCOn2c(O)c3c(c2O)C2(OC)C=CC3CC2)CC1,,,5.86,
OC(c1ccc(F)cc1)C1CCN(CCc2ccc(I)cc2)CC1,,,7.491164989198379,
CCCC(C)Oc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,,,6.611305086830635,
Oc1cc2c(c(-c3ccc4ccccc4c3)c1O)CCNCC2c1ccccc1,,,6.42865624409076,
CO[C@H](C)CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(Cl)ccc34)CC2)CC1,,,7.8,
O=C1c2ccccc2CCCN1CCN1CCC(c2c[nH]c3ccccc23)CC1,,,8.769775539310864,
CC1(N=C2CC(c3ccc(F)cc3)=NCCN2)CCCCC1,,,8.8,
Cn1c(=O)c2c(nc3n2CCCCN3CCCN2CCN(c3ccccc3)CC2)n(C)c1=O,,,6.589331101586312,
Cc1cc(C)c(OCCOCCN2CCN(CCc3ccccc3)CC2)c(C)c1,,,5.55,
Clc1ccc(Nc2nc(N3CCNCC3)nc3ccccc23)cc1,,,7.851316446103108,
CS(=O)(=O)CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(Cl)ccc34)CC2)CC1,,,7.82,
Cn1c(=O)c2c(nc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)n2C)n(C)c1=O,,,4.629092371370338,
O=C(N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(F)ccc34)CC2)CC1)c1cnc(N2CCOCC2)nc1,,,8.61,
C[C@@H]1CN(Cc2ccc(-c3ccc(OC(F)(F)F)cc3F)nc2)C(=O)O1,,,5.508638306165726,
COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1NCCN(C)C,,,8.300107424710918,
Fc1ccccc1Nc1nc(N2CCOCC2)nc2ccccc12,,,6.732201988456204,
CC(=O)c1c(OCCCCN2CCN(c3ccccc3C(F)(F)F)CC2)ccc2c(C)cc(=O)oc12,,,7.31,
Cc1ccc(C2=NCCNC(=NC(C)(C)C)C2)c(F)c1,,,7.85387,
N#Cc1cccc(NC(=O)NCCCN2CCCC(Cc3ccc(F)cc3)C2)c1,,,5.638796006702617,
O=C(CC1CC1)N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(Cl)ccc34)CC2)CC1,,,7.88,
O=S(=O)(Nc1cc(Sc2cccc3cccnc23)c(O)c2ccccc12)c1ccc(F)cc1,,,4.537382952505993,
OCCN1CCN(c2nc(Nc3cccc(O)c3)c3ccccc3n2)CC1,,,7.0794690546048615,
CC(C)(N=C1CC(c2ccc(F)cc2F)=NCCN1)C1CCC1,,,8.85387,
COc1ccc2[nH]cc(CCNCc3ccc(F)cc3)c2c1,,,7.039449795216076,
COc1cc(Br)c(OC)c2c1[C@H](CN)C2,,,9.458643985216575,
c1ccc2c(OCCCCCN3CCCCCC3)cccc2c1,,,5.58,
O=C(N[C@H]1CCN(Cc2ccc(C(F)(F)F)cc2)C1)c1ccc(-c2cccs2)cc1,,,6.888685549231052,
COc1ccc(-c2c(C)c(C(=O)NC3(C#N)CCOCC3)nn2-c2ccccc2Br)cc1,,,5.200680118754268,
O=C1CC(CN2CCC(C(=O)c3ccc(F)cc3)CC2)Cc2nc(-c3ccccc3)ncc21,,,6.199999390727345,
COc1cc2c(cc1OCCN(C)C)N(C(=O)c1ccc(-c3ccc(-c4noc(C)n4)cc3C)cc1)CC2,,,6.499998977316103,
CC(=O)c1c(OCCCN2CCN(c3ccc(Cl)cc3)CC2)ccc2c(C)cc(=O)oc12,,,8.02,
COc1cccc(N2CCN(CCCCOc3ccc4c(C)cc(=O)oc4c3C(C)=O)CC2)c1,,,6.86,
Cc1ccc(OC2CCN(CCN3CCCc4ccccc4C3=O)CC2)cc1,,,7.260016151620245,
N#Cc1cccnc1N1CCN(CCNC(=O)c2ccc(F)cc2)CC1,,,6.05,
c1ccc2c(c1)Cc1cccc3c1C2CNC3,,,6.5295694296470215,
Cn1c(=O)c2c(nc3n2CCC(=O)N3CCCN2CCN(c3cccc(Cl)c3)CC2)n(C)c1=O,,,6.7400000683060375,
Cn1c(=O)c2c(nc3n2CCCC(=O)N3CCCN2CCN(c3ncccn3)CC2)n(C)c1=O,,,4.390644077363823,
COc1ccc(Nc2nc(N3CCN(CCO)CC3)nc3ccccc23)cc1,,,5.868318380475688,
O=C1Nc2ccccc2C12CCN(CCN1CCC(Oc3ccc(Cl)cc3)CC1)C2,,,6.46,
Cc1cc(OCCCN2CCN(c3cnccn3)CC2)c2c(C)cc(=O)oc2c1,,,5.34,
COc1ccc2[nH]cc(CCN3CCCCC3)c2c1,,,6.74569203022108,
Cn1c(=O)c2c(nc3n2CCCN3CCCCN2CCN(c3ccccc3)CC2)n(C)c1=O,,,6.612666905287012,
COc1cc(CCN(C)C)c(OC)cc1Br,,,7.8,
COc1cc(CCN)c(OC)cc1Br,,,8.760039683046209,
Cc1ccc(C2=NCCNC(=NC(C)(C)C)C2)cc1,,,7.96,
COc1cc(CC(C)N)c(OC)cc1C,,,7.503606013802973,
NCCc1ccccc1Cc1ccccc1,,,5.740773808376937,
COc1cc2c(c(OC)c1)CN1CCc3cc4c(cc3[C@@H]1C2)OCO4,,,4.66,
COc1ccc2[nH]cc(CCNCc3ccc(Br)cc3)c2c1,,,10.0,
CC(=O)OC12C=C(C)C(C(C)C1)C1C(=O)N(OCCCN3CCN(c4ccccn4)CC3)C(=O)C12,,,5.739031882013223,
O=C(N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(F)ccc34)CC2)CC1)C1CCOCC1,,,8.76,
COc1cc(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4noc5cc(F)ccc45)CC3)CC2)ccn1,,,8.79,
CO[C@@H]1CC[C@@H](CC(=O)N[C@H]2CC[C@H](CCN3CCC(c4noc5cc(Cl)ccc45)CC3)CC2)OC1,,,8.02,
COc1cc(C[C@@H](C)N)c(OC)cc1Br,,,9.539200667367014,
CC(=O)OC12C=C(C)C(C(C)C1)C1C(=O)N(OCCCN3CCN(c4ccccc4F)CC3)C(=O)C12,,,5.969849999110488,
CC(C)n1nc(C(=O)NCC2CCN(Cc3ccccc3)CC2)c2ccccc21,,,6.032579092949812,
Cc1ccc(S(=O)(=O)c2cnc3ccc(F)cc3c2SCc2ccc(Cl)cc2)cc1,,,4.509249116881337,
CCC(C)(CC)N=C1CC(c2ccccc2F)=NCCN1,,,7.84,
COc1ccccc1N1CCN(CCCn2c(O)c3c(c2O)C2(C)CC(=O)C3C(C)C2)CC1,,,6.37,
COc1ccc2c(c1)Cc1ccccc1C2CN,,,8.123292912202768,
O=S(=O)(c1ccccc1)N1C=Cc2ccccc2C1c1c[nH]c2ccccc12,,,4.500638014626047,
COCCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(F)c(F)cc34)CC2)CC1,,,7.89,
O=C1c2ccccc2CCCN1CCN1CCC(Oc2ccccc2)CC1,,,6.8100023300178405,
COc1cccc(NC(=O)NCCCN2CCCC(CCc3ccccc3)C2)c1,,,6.1,
CN1CCN(C2=Cc3ccccc3Cn3cccc32)CC1,,,8.26920208005901,
COc1ccc2[nH]cc(CCNCCCCc3ccccc3)c2c1,,,7.812272327811828,
NCC12CC(c3ccccc31)c1ccccc12,,,5.169590102044312,
COc1ccc2[nH]cc(CCNCc3ccc(N)cc3)c2c1,,,6.760352848550865,
COc1ccccc1N1CCN(CCCCn2c(O)c3c(c2O)C2(C)CC(=O)C3C(C)C2)CC1,,,6.28,
CCCCCOc1ccc2c(c1)Cc1ccccc1C2CN,,,7.639424054660803,
COc1ccccc1N1CCN(CCCn2c(=O)ccn3c4c(=O)n(C)c(=O)n(C)c4nc23)CC1,,,5.4106668031668566,
COc1ccc(C2=NCCNC(=NC(C)(C)C)C2)cc1,,,6.27246,
CC1SC2(CCCC2)C(=O)N1CCCCN1CCN(c2csc3cc(F)ccc23)CC1,,,8.399313336224012,
O=C1Nc2ccccc2C12CCN(CCCN1CCN(c3ccc(Cl)cc3)CC1)C2,,,6.15,
NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCN1CCN(c2ccccc2-c2ccccc2)CC1,,,6.779945955979973,
CC1CC2(C)CC(=O)C1c1c2c(O)n(OCCCN2CCN(c3cccc(Cl)c3)CC2)c1O,,,6.96,
COc1cccc(C(=O)NCCN2CCN(c3ncccc3C#N)CC2)c1,,,5.5,
CCCCCCc1ccc2c(c1)Cc1cc(OC)ccc1C2CN,,,7.368843848140137,
N#Cc1cccc(NC(=O)NCCCN2CCCC(Cc3ccccc3)C2)c1,,,5.530550889862615,
O=C(N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(F)ccc34)CC2)CC1)C1COc2ccccc2O1,,,8.59,
COc1ccc(Nc2nc(N3CCN(CCO)CC3)nc3ccccc23)c(OC)c1,,,6.228146993685268,
COc1cc2c(cc1OCc1ccc(Br)cc1)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C,,,6.379411859112482,
N#Cc1cccc(NC(=O)NCCCN2CCC(Cc3ccc(F)cc3)CC2)c1,,,6.779094509617473,
COc1ccc(NC(=O)c2ccc(Br)c(C)c2)cc1N1CCN(C)CC1,,,6.699997265815395,
O=C(C[C@@H]1CC[C@@H](O)C1)N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(F)c(F)cc34)CC2)CC1,,,7.94,
CC(=O)c1c(C)cc2oc(=O)cc(C)c2c1OCCCN1CCN(c2cnccn2)CC1,,,5.52,
CC(=O)c1c(OCCCCN2CCN(c3cc(C)cc(C)c3)CC2)ccc2c(C)cc(=O)oc12,,,7.24,
COC(C)CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(Cl)ccc34)CC2)CC1,,,7.89,
COc1cc(C[C@H](C)N)c(OC)cc1Br,,,8.720415466349058,
c1ccc(CCN2C3CCC2CC(N2CCC(c4c(-c5ccccc5)[nH]c5ccccc45)CC2)C3)cc1,,,8.809580900996925,
CC(C)c1ccccc1N1CCN(CCCCCCC(=O)N2CCC[C@H]2C(=O)N2CCCCC2)CC1,,,5.66898286148624,
CCCCCCc1ccc(CCN)cc1,,,7.109301799103174,
OCCN1CCN(c2nc(NCc3ccccc3)c3ccccc3n2)CC1,,,6.282165428799505,
CCC(CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,,,8.8,
COc1ccc(N2CCN(CC[C@@H](OC(N)=O)c3ccccc3)CC2)cc1,,,5.24,
O=C1c2ccccc2CCCN1CCN1CCC(Oc2ccc(F)cc2)CC1,,,7.500019067201903,
COc1ccccc1Nc1nc(N2CCN(CCO)CC2)nc2ccccc12,,,6.838359664869048,
CC(=O)c1c(C)cc2oc(=O)cc(C)c2c1OCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,,,5.58,
Cn1ncc(Br)c1-c1cccc(NC(=O)Nc2ccc(OC(F)(F)F)cc2)c1,,,6.92,
c1ccc2c(OCCCCCN3CCCCC3)cccc2c1,,,5.41,
O=C(CC1CCCO1)N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(Cl)ccc34)CC2)CC1,,,7.89,
COc1cc(CCNCCCc2ccccc2)c(OC)cc1Br,,,7.452332146320088,
Cc1ccc(Cl)cc1N(C)C(=O)c1cn(-c2ccc(F)cc2F)c(=O)c2ccccc12,,,4.822244093318276,
NCC1c2ccccc2CCc2ccccc21,,,6.9502606591099365,
c1ccc(C2CCNC2)cc1,,,5.0,
NCCc1cn2c3c(cccc13)CCC2,,,6.346726499190968,
O=C(N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(Cl)ccc34)CC2)CC1)C(O)C(F)(F)F,,,7.66,
O=C(N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(F)ccc34)CC2)CC1)c1ccc(N2CCOCC2)nc1,,,8.57,
CC(=O)OC12C=C(C)C(c3c1c(O)n(CCCCN1CCN(c4ncccn4)CC1)c3O)C(C)C2,,,5.22,
O=C1c2ccccc2CCCN1CCN1CCC(Oc2ccc(Cl)cc2)CC1,,,7.130002999939129,
O=C(N[C@H]1CC[C@H](CCN2CCC(c3noc4ccc(F)cc34)CC2)CC1)c1ccc(N2CCCCC2)cc1,,,8.15,
O=C1c2ccccc2CCCN1CCN1CCC(n2ccc3ccccc32)CC1,,,7.709982694318741,
C[C@@H](O)CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(Cl)ccc34)CC2)CC1,,,7.89,
C[C@@H]1CN(Cc2ccc(-c3ccc(F)c(F)c3)nc2)C(=O)O1,,,5.508638306165726,
CC(=O)c1c(OCCCN2CCN(c3ccc([N+](=O)[O-])cc3)CC2)ccc2c(C)cc(=O)oc12,,,7.38,
Cc1nc(-c2ccc(-c3ccc(C(=O)Nc4cc5c(c(OCCN(C)C)c4)OCC5)cc3)c(C)c2)no1,,,7.299996312559295,
CO[C@@H](C)CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(Cl)ccc34)CC2)CC1,,,7.8,
COc1ccccc1Nc1nc(N2CCNCC2)nc2ccccc12,,,7.339709543786348,
COc1ccc2[nH]cc(CCNCc3ccccc3)c2c1,,,7.939226906817492,
NCCc1ccc(Br)cc1,,,5.751013366819096,
CN1[C@H]2CC[C@@H]1CC(N1CCC(c3c(-c4ccccc4)[nH]c4ccccc34)CC1)C2,,,8.82391,
CC(=O)c1c(OCCCCN2CCN(c3ccccc3Br)CC2)ccc2c(C)cc(=O)oc12,,,8.0,
C1=C(CCN2CCc3ccccc3C2)Cc2ccccc21,,,5.73,
CCOC12CCC(C(=O)C1)C1C(=O)N(CCCCN3CCN(c4ccccc4OC)CC3)C(=O)C12,,,5.552197898363201,
Clc1ccc2c(c1)N=C(NCCN1CCCCC1)c1cccnc1O2,,,6.0,
Fc1ccccc1Nc1nc(N2CCNCC2)nc2ccccc12,,,7.157482003243293,
COc1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4noc5cc(F)ccc45)CC3)CC2)cc1,,,8.44,
COc1ccc(S(=O)(=O)N[C@H]2CC[C@H](CCN3CCC(c4noc5cc(F)ccc45)CC3)CC2)cc1,,,8.36,
OC(c1ccc(F)cc1)C1CCN(Cc2ccccc2I)CC1,,,5.0,
Cc1[nH]c2ccc([N+](=O)[O-])cc2c1C1=CCNCC1,,,6.0,
O=C1NCCN1CCN1CCC(c2c(-c3ccccc3)[nH]c3ccccc23)CC1,,,8.138892379959849,
CC(=O)OC12C=C(C)C(c3c1c(O)n(CCCCN1CCN(c4ccccn4)CC1)c3O)C(C)C2,,,6.02,
CCc1cc(OC)c(CC(C)N)cc1OC,,,9.267606240177033,
COc1cccc(N2CCN(CCCCOc3cc(C)cc4oc(=O)cc(C)c34)CC2)c1,,,6.74,
O=C1N[C@@H](Cc2ccc3[nH]cc(CCN4CC[C@@H](CNCc5ccccc5)C4)c3c2)CO1,,,5.52,
Clc1ccc2c(c1)NC(=NC1CCN(Cc3ccccc3)CC1)c1cccnc1O2,,,6.548340829976481,
O=C(N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(F)ccc34)CC2)CC1)c1ccnc(N2CCOCC2)c1,,,8.61,
COc1ccc2[nH]cc(CCNCc3ccc([N+](=O)[O-])cc3)c2c1,,,6.85,
Clc1ccc2c(c1)N=C(N1CCN(CCc3ccccc3)CC1)c1cccnc1O2,,,6.746485831632231,
O=C1c2ccccc2CCCN1CCN1CCC(N2C(=O)Cc3cc(F)ccc32)CC1,,,7.369989574443295,
CC(C)=CCc1c(O)c(CC=C(C)C)c2oc(-c3ccccc3)cc(=O)c2c1O,,,7.0,
CC(=O)c1c(OCCCN2CCN(c3ccccc3Br)CC2)ccc2c(C)cc(=O)oc12,,,8.15,
CCOC(=O)Cn1c(NCCCN2CCN(c3ccccc3)CC2)nc2c1c(=O)n(C)c(=O)n2C,,,5.998667080639216,
O=C(N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(F)ccc34)CC2)CC1)c1ccc2c(c1)OCO2,,,8.77,
COc1cc(CC(C)N)c(OC)cc1O,,,4.301029995663981,
O=C1c2ccccc2CCCN1CCN1CCC(n2c(=O)oc3cc(F)ccc32)CC1,,,6.729998499947469,
CO[C@@H]1CC[C@@H](CC(=O)N[C@H]2CC[C@H](CCN3CCC(c4noc5cc(F)c(F)cc45)CC3)CC2)C1,,,7.88,
O=S(=O)(Nc1ccn(Cc2cccc3ccccc23)n1)c1ccc(Br)s1,,,4.730594048130111,
CC(=O)OC12C=C(C)C(c3c1c(O)n(OCCCN1CCN(c4ccccc4)CC1)c3O)C(C)C2,,,6.43,
CC(Oc1ccc(CN2C[C@@H](C)OC2=O)cc1)C1CCCCC1,,,5.494850021680094,
Clc1ccc2c(c1)N=C(N1CCN(C3CCCCC3)CC1)c1cccnc1O2,,,7.038737390884815,
COc1cc2c(cc1OCc1ccccc1)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C,,,6.667773124424535,
CC(=O)c1c(OCCCN2CCN(c3ccccc3C(F)(F)F)CC2)ccc2c(C)cc(=O)oc12,,,7.7,
CC1CC2(C)CC(=O)C1c1c2c(O)n(CCCCN2CCN(c3ncccn3)CC2)c1O,,,5.47,
Cn1c(=O)c2c(nc3n2CCC(=O)N3CCCN2CCN(c3ncccn3)CC2)n(C)c1=O,,,4.531423084453946,
CC1CC2(C)CC(=O)C1C1C(=O)N(CCCN3CCN(c4ccccc4)CC3)C(=O)C12,,,6.533654626583209,
CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,,,5.0,
CO[C@H]1CC[C@H](CC(=O)N[C@H]2CC[C@H](CCN3CCC(c4noc5cc(Cl)ccc45)CC3)CC2)C1,,,7.85,
O=C(c1ccc(Cl)cc1)N1CCN(CCN2CCC3(C2)C(=O)Nc2ccccc23)CC1,,,4.76,
CC(=O)c1c(OCCCN2CCN(c3cccc(F)c3)CC2)ccc2c(C)cc(=O)oc12,,,6.39,
CC(=O)OC12C=C(C)C(C(C)C1)C1C(=O)N(CCCCN3CCN(c4ccccn4)CC3)C(=O)C12,,,6.016368465670617,
COCCNc1nc(Nc2ccc(F)cc2)c2cn[nH]c2n1,,,4.52,
O=S(=O)(c1ccc(F)cc1)N1CC=c2ccccc2=C1c1c[nH]c2ccccc12,,,4.578049540735792,
Cn1ncc(Br)c1-c1cccc(NC(=O)Nc2ccc(Cl)cc2)c1,,,7.72,
O=C(N[C@H]1CC[C@H](CCN2CCC(c3noc4ccc(F)cc34)CC2)CC1)c1ccc(N2CCS(=O)(=O)CC2)cc1,,,7.91,
CC(=O)c1c(OCCCCN2CCN(c3ccc(Cl)cc3)CC2)ccc2c(C)cc(=O)oc12,,,7.25,
COc1cc2c(cc1OC)C1CC(O)C(CC(C)C)CN1CC2,,,8.17,
N#Cc1cccc(NC(=O)NCCCN2CCC(Cc3ccccc3)CC2)c1,,,6.111169758275841,
COc1cccc(NC(=O)NCCCN2CCC(Cc3ccccc3)CC2)c1,,,6.210846508493861,
CCOC12CCC(C(=O)C1)c1c2c(O)n(CCCCN2CCN(c3ccccc3OC)CC2)c1O,,,5.55,
CC1CC2(C)CC(=O)C1c1c2c(O)n(CCCN2CCN(c3ccccc3)CC2)c1O,,,6.53,
CC1CC2(C)CC(=O)C1C1C(=O)N(CCCCN3CCN(c4ccccc4)CC3)C(=O)C12,,,6.740580407512232,
O=C(N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(F)ccc34)CC2)CC1)c1ccc(-n2cccc2)cc1,,,8.61,
NCC1c2ccccc2C=Cc2ccccc21,,,5.3813499827812015,
CCCN1CCc2cccc3c2[C@H]1Cc1cccc(OC(C)=O)c1-3,,,7.141779167856242,
O=C(N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1)c1ccc(C2CCCCC2)cc1,,,8.24,
c1ccc2c(c1)CCCC21CCNC1,,,5.0,
N#Cc1ccc2c(c1)C(=O)CC1(CCN(CCc3ccc(F)cc3F)CC1)O2,,,6.821302913648107,
N#Cc1cccc(NC(=O)NCCCN2CCCC(Cc3ccccc3F)C2)c1,,,5.650240824177349,
O=C(N[C@H]1CC[C@H](CCN2CCC(c3noc4ccc(F)cc34)CC2)CC1)c1ccc2c(c1)OCO2,,,7.95,
NCC1CCCc2ccccc21,,,5.0,
COc1cc2c(cc1OC(C)C)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C,,,6.1224693683041504,
COc1cc(Br)c2c3c1[C@H](CN)CCC[C@@H]3CO2,,,6.699656668112006,
COc1cccc(-n2cc(C(=O)N(C)c3cccc(Cl)c3)c3ccccc3c2=O)c1,,,4.538950809432422,
CC1CC2(C)CC(=O)C1C1C(=O)N(CCCCN3CCN(c4ncccn4)CC3)C(=O)C12,,,5.470270874961263,
Cn1c(=O)c2c(nc(NCCCN3CCN(C(c4ccccc4)c4ccccc4)CC3)n2C)n(C)c1=O,,,6.51135907169706,
Brc1ccc2c(c1)c1c3n2CCN(Cc2ccccc2)C3CCC1,,,4.599990182467421,
CC(N)C1c2ccccc2Cc2ccccc21,,,6.711480896997409,
CN(C)c1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4noc5cc(F)ccc45)CC3)CC2)cc1,,,7.94,
O=C(N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(F)ccc34)CC2)CC1)c1ccc(N2CCOCC2)nn1,,,8.5,
CCOc1ccc(CCOC(=O)N2CCN(CCCc3ccccc3)CC2)cc1,,,6.01,5.77
O=C(N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(F)ccc34)CC2)CC1)c1cnc(N2CCOCC2)cn1,,,8.42,
O=C(N[C@H]1CCN(Cc2cccc(C(F)(F)F)c2)C1)c1ccc(-c2cccs2)cc1,,,7.5,
CC(=O)OC12C=C(C)C(c3c1c(O)n(CCCCN1CCN(Cc4ccccc4)CC1)c3O)C(C)C2,,,5.01,
COc1cccc(N2CCN(CCCCOc3c(C(C)=O)c(C)cc4oc(=O)cc(C)c34)CC2)c1,,,6.28,
O=C(c1ccc(F)cc1)C1CCN(CCN2CCCc3ccccc3C2=O)CC1,,,7.770031157046032,
N#Cc1cccc(NC(=O)NCCCN2CCCC(Cc3ccc(F)cc3F)C2)c1,,,5.629336362845029,
CCS(=O)(=O)N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(F)ccc34)CC2)CC1,,,8.78,
COc1cc2c(cc1OCCF)C[C@H]1c3c(cc(OC)c(OC)c3-2)CCN1C,,,5.938521082957744,
COc1ccccc1N1CCN(CCCOn2c(O)c3c(c2O)C2(C)CC(=O)C3C(C)C2)CC1,,,6.2,
CC(=O)OC12C=C(C)C(C(C)C1)C1C(=O)N(CCCCN3CCN(c4ccccc4)CC3)C(=O)C12,,,6.540909677705892,
